HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
St Mirren,Hamilton,1,2,A,0,1,A,11,12,3,3,13,9,6,4,2,1,0,0
Rangers,Celtic,4,1,H,2,1,H,18,12,9,3,10,14,5,9,1,1,0,1
Dundee United,Motherwell,2,2,D,2,0,H,10,9,4,4,9,10,4,7,1,3,0,0
Livingston,Rangers,0,3,A,0,1,A,9,11,2,5,13,10,1,5,2,2,0,0
Celtic,St Johnstone,4,0,H,2,0,H,19,7,11,1,9,3,5,1,0,0,0,0
Aberdeen,Hibernian,0,1,A,0,1,A,14,8,4,4,9,9,6,1,2,1,0,0
Kilmarnock,St Mirren,3,3,D,1,0,H,19,12,8,3,7,14,8,5,2,1,0,0
Ross County,Hamilton,2,1,H,1,1,D,8,10,2,2,16,14,0,8,3,2,0,0
Hibernian,Celtic,0,0,D,0,0,D,6,17,0,9,13,9,1,6,1,2,0,0
Rangers,Aberdeen,4,0,H,2,0,H,9,11,4,4,10,5,6,3,1,0,0,0
St Johnstone,Livingston,0,0,D,0,0,D,5,2,1,2,5,13,4,1,1,1,0,0
Hamilton,Kilmarnock,0,2,A,0,2,A,9,8,1,4,14,16,6,4,1,4,0,0
Motherwell,Ross County,1,2,A,1,0,H,7,10,1,2,9,14,3,4,3,3,0,0
St Mirren,Dundee United,0,0,D,0,0,D,13,11,1,3,8,11,6,4,1,2,0,1
Celtic,St Johnstone,7,0,H,3,0,H,24,2,11,0,10,10,8,0,0,3,0,0
Hibernian,St Mirren,1,0,H,0,0,D,13,14,5,5,4,9,4,5,1,2,0,0
Livingston,Motherwell,0,0,D,0,0,D,9,10,5,5,12,17,5,10,1,3,0,0
Ross County,Hamilton,3,0,H,2,0,H,12,9,6,5,11,11,9,6,0,3,0,0
Kilmarnock,Rangers,1,2,A,0,1,A,5,14,3,10,12,20,2,7,2,1,0,0
Aberdeen,Hearts,3,2,H,1,0,H,10,7,5,3,18,22,4,4,4,3,0,1
Motherwell,Celtic,2,5,A,1,2,A,11,17,3,5,14,8,5,5,5,0,0,0
St Johnstone,Livingston,2,2,D,0,2,A,7,11,4,8,13,18,2,5,1,3,0,0
Hamilton,Kilmarnock,2,0,H,1,0,H,4,17,3,6,16,9,1,17,0,1,1,0
Hearts,Ross County,0,0,D,0,0,D,7,15,2,3,14,11,8,6,0,3,0,0
Rangers,Hibernian,6,1,H,2,1,H,34,6,19,4,8,13,14,2,2,3,0,1
St Mirren,Aberdeen,1,0,H,1,0,H,10,13,4,4,15,14,3,9,1,2,0,0
Hamilton,Motherwell,1,3,A,1,2,A,3,20,1,7,11,17,2,11,0,1,1,0
Hibernian,St Johnstone,2,2,D,1,0,H,9,18,3,5,17,12,5,5,1,0,0,0
Kilmarnock,Aberdeen,0,0,D,0,0,D,7,8,1,4,10,15,2,4,3,1,0,0
Ross County,Livingston,1,4,A,1,3,A,6,14,2,6,8,8,6,5,1,1,0,0
St Mirren,Rangers,0,1,A,0,0,D,7,15,2,7,9,12,3,6,1,2,0,0
Celtic,Hearts,3,1,H,1,0,H,9,5,5,3,13,13,7,3,1,3,0,0
Aberdeen,Ross County,3,0,H,2,0,H,11,7,6,2,17,17,6,2,2,1,0,0
Hearts,Hamilton,2,2,D,1,0,H,13,14,3,5,12,14,6,8,1,2,0,0
Livingston,St Mirren,2,1,H,1,0,H,11,11,3,5,12,18,4,2,1,3,0,0
Motherwell,Hibernian,3,0,H,1,0,H,15,8,9,5,10,10,6,3,3,2,0,0
St Johnstone,Kilmarnock,0,1,A,0,1,A,11,7,3,3,9,9,5,3,0,4,0,0
Rangers,Celtic,0,2,A,0,1,A,9,13,2,6,13,10,8,5,1,1,1,0
Hamilton,Celtic,0,1,A,0,1,A,3,12,1,2,19,10,1,4,2,0,0,0
Aberdeen,St Johnstone,1,1,D,1,1,D,7,8,2,3,11,13,6,4,0,2,0,0
Hearts,Motherwell,2,3,A,0,1,A,8,10,3,7,18,17,1,4,3,3,0,0
Kilmarnock,Hibernian,2,0,H,0,0,D,12,7,4,3,13,17,3,2,0,1,0,0
Rangers,Livingston,3,1,H,0,0,D,23,6,10,2,15,12,9,2,0,1,0,1
Ross County,St Mirren,2,1,H,0,0,D,11,6,5,2,13,12,5,1,2,1,0,0
Livingston,Aberdeen,0,2,A,0,1,A,4,4,2,2,8,13,3,3,2,0,0,0
Motherwell,Ross County,1,2,A,0,0,D,13,10,6,4,12,14,6,4,1,2,1,0
St Mirren,Hamilton,0,0,D,0,0,D,15,3,2,1,12,6,8,6,1,2,0,1
St Johnstone,Rangers,0,4,A,0,0,D,5,17,2,9,14,7,2,7,1,0,0,0
Celtic,Kilmarnock,3,1,H,1,1,D,21,6,11,3,9,8,5,4,1,1,0,0
Hibernian,Hearts,1,2,A,0,0,D,14,7,4,3,14,7,7,7,1,1,0,0
Hibernian,Celtic,1,1,D,1,1,D,3,20,2,7,13,14,1,4,3,5,0,0
Hamilton,Livingston,2,1,H,1,1,D,6,7,2,2,15,14,4,7,1,1,0,0
Kilmarnock,Ross County,0,0,D,0,0,D,11,10,6,2,10,12,2,4,0,2,0,0
Rangers,Aberdeen,5,0,H,2,0,H,27,4,11,1,9,11,7,1,0,3,0,0
St Johnstone,Motherwell,0,1,A,0,1,A,6,5,3,1,16,17,6,3,1,3,0,1
St Mirren,Hearts,0,0,D,0,0,D,7,11,0,5,5,12,3,8,1,1,0,0
Aberdeen,Hibernian,1,1,D,0,0,D,9,9,2,5,12,9,9,5,1,1,2,0
Hearts,Kilmarnock,0,1,A,0,1,A,11,14,3,3,8,9,5,2,0,2,0,0
Motherwell,St Mirren,2,0,H,1,0,H,19,14,9,5,7,11,2,9,0,2,0,0
Ross County,St Johnstone,2,2,D,1,1,D,7,17,3,10,14,11,6,12,2,3,0,0
Livingston,Celtic,2,0,H,0,0,D,10,12,4,4,19,11,0,7,3,2,0,1
Rangers,Hamilton,5,0,H,2,0,H,23,3,11,0,11,7,8,0,0,1,0,0
Celtic,Ross County,6,0,H,1,0,H,28,2,14,1,11,9,12,0,0,1,0,0
Hamilton,Hibernian,1,1,D,0,1,A,6,10,2,3,9,13,6,8,1,1,0,0
Kilmarnock,Livingston,2,1,H,1,0,H,11,10,4,3,12,17,2,2,2,2,0,0
Motherwell,Aberdeen,0,3,A,0,1,A,12,12,6,6,9,12,2,5,1,2,0,0
St Mirren,St Johnstone,2,0,H,1,0,H,12,10,5,2,17,18,6,1,1,2,0,0
Hearts,Rangers,1,1,D,1,1,D,6,6,4,1,15,14,2,9,4,4,0,0
Hibernian,Ross County,2,2,D,0,0,D,13,7,6,3,15,10,5,5,1,1,0,0
Kilmarnock,St Mirren,1,0,H,0,0,D,5,9,3,3,11,13,3,4,0,0,0,0
Livingston,Hearts,0,0,D,0,0,D,4,10,2,6,13,11,5,3,4,3,1,0
St Johnstone,Hamilton,3,2,H,1,1,D,20,4,5,2,15,16,10,3,0,1,0,0
Aberdeen,Celtic,0,4,A,0,4,A,1,15,0,5,13,8,2,8,1,0,0,0
Rangers,Motherwell,2,1,H,1,1,D,19,4,6,1,10,10,5,1,0,3,0,0
Celtic,St Mirren,2,0,H,0,0,D,24,5,9,1,9,5,4,1,0,1,0,0
Hamilton,Aberdeen,0,1,A,0,1,A,6,12,2,4,17,23,3,11,1,1,0,0
Hibernian,Livingston,2,2,D,0,2,A,17,12,8,4,10,13,10,5,1,1,0,0
Motherwell,Kilmarnock,2,1,H,1,1,D,14,8,4,3,13,8,8,7,1,2,0,1
Ross County,Rangers,0,4,A,0,3,A,2,20,0,6,15,10,0,9,1,0,0,0
St Johnstone,Hearts,1,0,H,0,0,D,7,3,3,1,8,21,4,4,1,4,0,0
Aberdeen,Kilmarnock,3,0,H,2,0,H,12,6,6,3,10,14,6,3,2,1,0,0
Hamilton,Ross County,2,2,D,0,1,A,9,9,3,5,16,17,8,6,2,3,1,0
Motherwell,Livingston,2,1,H,0,0,D,10,9,5,5,12,11,3,5,1,2,0,0
Hearts,St Mirren,5,2,H,3,2,H,11,13,6,5,16,6,8,4,0,0,0,0
Kilmarnock,Hamilton,2,2,D,1,2,A,16,5,6,3,11,8,12,4,1,2,0,1
Ross County,Aberdeen,1,3,A,1,1,D,4,15,3,6,13,13,3,7,2,1,0,0
St Johnstone,Hibernian,1,4,A,0,2,A,7,15,3,6,9,7,4,4,1,0,0,0
Celtic,Motherwell,2,0,H,1,0,H,16,5,7,0,7,12,8,5,0,1,0,0
Livingston,Rangers,0,2,A,0,1,A,5,13,2,4,17,10,1,4,3,0,0,0
Celtic,Livingston,4,0,H,1,0,H,24,2,12,1,1,9,9,1,1,2,0,0
Hibernian,Motherwell,3,1,H,2,1,H,10,11,6,4,14,10,1,10,3,2,0,0
Kilmarnock,Hearts,3,0,H,3,0,H,9,11,7,2,10,13,7,6,1,0,0,0
St Mirren,Ross County,2,1,H,1,1,D,16,7,5,5,12,13,10,4,1,4,0,0
Hamilton,Rangers,1,3,A,1,2,A,8,17,3,8,11,8,4,9,2,2,0,0
St Johnstone,Aberdeen,1,1,D,0,1,A,4,13,2,7,13,15,3,6,3,2,2,0
St Mirren,Hibernian,1,2,A,0,1,A,13,4,3,2,13,12,7,2,1,4,0,0
Aberdeen,St Mirren,2,1,H,1,1,D,14,12,7,6,11,9,7,3,1,2,0,0
Hibernian,Kilmarnock,2,2,D,1,0,H,20,6,10,4,9,9,7,2,1,1,0,0
Livingston,Hamilton,0,0,D,0,0,D,8,3,3,0,14,14,6,2,0,1,0,0
Motherwell,St Johnstone,4,0,H,1,0,H,16,11,5,3,15,7,5,4,0,1,0,0
Ross County,Celtic,1,4,A,1,2,A,2,19,2,7,12,8,0,11,1,2,0,0
Rangers,Hearts,5,0,H,2,0,H,13,2,6,1,8,13,4,3,2,3,0,0
Aberdeen,Rangers,2,2,D,1,2,A,8,13,5,8,19,8,2,8,2,2,0,0
Celtic,Hamilton,2,1,H,1,0,H,22,9,5,5,10,9,7,2,0,0,0,0
Hearts,Livingston,1,1,D,0,1,A,19,8,9,3,13,14,5,5,0,4,0,0
Kilmarnock,St Johnstone,0,0,D,0,0,D,3,11,1,2,19,13,2,7,1,1,0,0
Ross County,Hibernian,2,1,H,0,1,A,10,14,6,5,10,7,2,8,3,2,0,0
St Mirren,Motherwell,0,3,A,0,2,A,8,16,3,6,10,14,3,7,1,1,0,0
Hamilton,St Mirren,0,1,A,0,0,D,4,16,1,5,13,14,10,6,1,3,1,0
Hibernian,Aberdeen,3,0,H,0,0,D,14,9,5,5,10,19,5,3,0,2,0,0
Livingston,Kilmarnock,3,0,H,0,0,D,11,5,5,1,11,10,6,2,0,2,0,0
Motherwell,Hearts,1,0,H,1,0,H,4,7,1,2,13,15,5,1,3,1,0,1
Aberdeen,Hamilton,1,0,H,0,0,D,17,4,5,0,20,10,8,4,0,1,0,0
Hearts,St Johnstone,0,1,A,0,0,D,6,9,3,3,15,7,12,7,2,2,0,0
Ross County,Kilmarnock,1,0,H,0,0,D,13,10,4,2,13,16,7,4,3,1,0,0
St Mirren,Livingston,3,3,D,1,2,A,9,10,5,5,10,14,5,7,1,3,0,0
Motherwell,Rangers,0,2,A,0,1,A,7,15,1,7,12,15,2,9,3,2,0,1
Celtic,Hibernian,2,0,H,1,0,H,21,4,5,0,7,8,5,2,1,2,0,0
Hearts,Celtic,0,2,A,0,2,A,12,13,3,5,11,10,2,7,4,2,0,0
Hibernian,Rangers,0,3,A,0,2,A,7,13,1,10,9,7,2,5,5,1,1,0
Celtic,Aberdeen,2,1,H,1,1,D,28,2,11,1,12,13,6,1,2,1,0,1
Hamilton,Hearts,2,1,H,0,0,D,6,19,4,3,15,16,1,11,3,4,0,0
Kilmarnock,Motherwell,0,1,A,0,0,D,14,9,6,5,15,17,3,5,1,3,0,0
Livingston,Ross County,4,0,H,2,0,H,10,4,6,2,16,12,6,2,1,0,0,0
St Johnstone,St Mirren,0,0,D,0,0,D,7,10,2,3,9,12,6,4,3,2,0,0
Hearts,Hibernian,0,2,A,0,2,A,16,7,5,4,17,10,10,2,3,2,0,0
Aberdeen,Livingston,2,1,H,1,0,H,11,5,3,2,12,10,6,4,1,0,0,0
Hamilton,St Johnstone,0,1,A,0,0,D,7,6,2,1,8,17,2,4,1,2,0,0
Rangers,Kilmarnock,1,0,H,0,0,D,19,3,7,2,10,11,12,1,0,3,0,0
Ross County,Motherwell,1,2,A,1,0,H,12,19,2,8,16,10,2,6,3,3,1,0
St Mirren,Celtic,1,2,A,0,2,A,8,17,4,5,6,8,3,10,1,1,0,0
Celtic,Rangers,1,2,A,1,1,D,11,9,5,5,17,13,11,7,3,3,0,1
Hearts,Aberdeen,1,1,D,0,0,D,11,7,5,2,17,13,6,5,2,3,1,0
Livingston,Hibernian,2,0,H,0,0,D,13,5,6,1,13,15,7,3,2,1,0,0
Motherwell,Hamilton,1,2,A,1,0,H,9,13,3,5,7,9,2,4,2,3,0,0
St Johnstone,Ross County,1,1,D,0,0,D,15,4,3,3,6,14,7,1,2,6,0,1
St Mirren,Kilmarnock,1,0,H,1,0,H,19,3,5,1,12,14,7,5,2,3,0,0
Aberdeen,Motherwell,0,1,A,0,1,A,7,5,2,3,12,16,9,1,1,3,0,0
Hibernian,Hamilton,2,1,H,0,1,A,15,8,5,3,10,11,8,2,0,3,0,0
Kilmarnock,Celtic,1,3,A,0,1,A,6,17,3,6,13,12,4,8,1,2,0,0
Livingston,St Johnstone,1,0,H,0,0,D,8,6,4,3,9,8,6,6,2,1,0,0
Rangers,St Mirren,1,0,H,1,0,H,17,1,5,0,10,9,10,3,2,2,0,0
Ross County,Hearts,0,0,D,0,0,D,6,4,2,0,9,15,5,9,1,1,0,0
Celtic,Ross County,3,0,H,1,0,H,14,7,6,2,7,10,14,0,1,0,0,0
Hamilton,Livingston,2,4,A,1,2,A,10,9,3,5,11,7,3,3,1,1,0,0
Motherwell,Hibernian,0,0,D,0,0,D,11,4,3,2,8,17,7,4,1,5,0,0
St Johnstone,Kilmarnock,2,1,H,1,1,D,8,7,4,3,11,13,6,3,2,3,0,0
St Mirren,Aberdeen,0,0,D,0,0,D,9,13,2,3,13,8,2,11,1,0,0,0
Hearts,Rangers,2,1,H,0,0,D,8,11,5,2,18,7,4,6,1,2,0,0
Rangers,Ross County,2,0,H,1,0,H,13,2,4,0,15,15,11,4,2,4,0,0
St Johnstone,Celtic,0,3,A,0,3,A,8,15,4,7,4,8,6,3,2,0,0,0
Hibernian,St Mirren,2,2,D,2,2,D,9,8,5,3,14,11,11,4,2,1,0,0
Kilmarnock,Ross County,3,1,H,0,1,A,18,7,6,5,10,16,5,3,1,3,0,0
Livingston,Motherwell,1,0,H,0,0,D,16,1,7,0,11,16,14,1,2,3,0,0
Rangers,Aberdeen,0,0,D,0,0,D,16,4,5,2,9,18,10,1,3,4,0,0
St Johnstone,Hearts,3,3,D,1,2,A,14,7,8,4,17,16,8,7,2,3,0,0
Hamilton,Celtic,1,4,A,1,1,D,4,21,2,6,12,6,2,15,3,2,1,0
Aberdeen,St Johnstone,0,1,A,0,1,A,7,4,3,2,19,11,5,2,2,2,0,0
Hearts,Kilmarnock,2,3,A,0,2,A,15,7,11,5,15,9,12,6,4,1,0,1
Motherwell,Celtic,0,4,A,0,1,A,11,18,4,6,15,8,4,2,1,0,0,0
Rangers,Hibernian,2,1,H,1,1,D,16,5,7,4,12,15,18,3,1,2,0,0
Ross County,Livingston,2,0,H,1,0,H,5,10,2,2,13,8,3,5,3,3,0,0
St Mirren,Hamilton,1,1,D,0,1,A,11,9,2,2,15,12,6,5,2,1,0,0
Hamilton,Aberdeen,1,3,A,0,3,A,3,8,1,5,9,14,4,8,0,1,0,0
Celtic,Hearts,5,0,H,1,0,H,22,5,12,2,17,16,10,6,1,2,0,1
Hibernian,Ross County,3,0,H,2,0,H,10,4,6,2,8,13,6,5,1,3,0,0
Kilmarnock,Rangers,2,1,H,0,1,A,7,14,2,4,10,8,9,3,3,3,0,0
Livingston,St Mirren,2,1,H,1,0,H,10,9,4,4,13,13,6,5,0,1,0,0
St Johnstone,Motherwell,2,1,H,1,1,D,11,5,4,1,10,18,4,5,0,2,0,1
Hearts,Hamilton,2,2,D,0,2,A,17,3,8,3,17,11,7,1,2,1,0,1
Ross County,St Johnstone,1,1,D,0,1,A,5,13,2,5,11,5,7,3,1,1,0,0
Aberdeen,Celtic,1,2,A,1,1,D,6,6,3,4,10,14,5,3,2,1,0,0
Rangers,Livingston,1,0,H,0,0,D,11,3,4,2,4,14,10,4,0,3,0,0
Kilmarnock,Hibernian,1,2,A,1,2,A,12,11,7,6,9,11,10,6,2,2,0,0
Aberdeen,Ross County,1,2,A,1,1,D,8,7,2,5,11,10,4,2,0,1,1,0
Hamilton,Motherwell,0,0,D,0,0,D,16,11,3,5,14,15,5,5,2,3,0,1
Hibernian,Livingston,1,1,D,0,0,D,7,7,5,1,8,12,11,5,1,1,0,0
St Johnstone,Rangers,2,2,D,1,0,H,7,21,4,9,9,5,5,6,1,0,0,0
Celtic,Kilmarnock,3,1,H,2,1,H,30,3,13,1,6,9,7,2,1,1,0,1
Motherwell,St Mirren,1,2,A,1,0,H,14,9,6,3,13,9,11,6,1,5,0,0
Hibernian,Hearts,1,3,A,0,0,D,8,10,1,4,12,20,5,7,3,2,0,0
Kilmarnock,Aberdeen,2,2,D,2,1,H,16,7,9,4,10,16,9,1,0,5,0,0
Livingston,Celtic,2,2,D,1,1,D,5,13,4,7,13,6,4,7,3,1,0,0
Motherwell,Ross County,4,1,H,2,1,H,17,7,8,4,10,13,8,5,2,3,0,0
Rangers,Hamilton,0,1,A,0,0,D,31,8,9,3,6,9,16,1,1,1,0,0
St Mirren,St Johnstone,0,0,D,0,0,D,15,9,4,2,10,13,9,5,2,1,0,1
Aberdeen,Hibernian,3,1,H,0,1,A,15,6,5,4,11,12,7,0,0,2,0,1
Celtic,St Mirren,5,0,H,2,0,H,19,8,16,4,9,5,10,1,1,2,0,0
Hamilton,Kilmarnock,1,0,H,0,0,D,11,14,2,5,12,11,6,9,2,2,1,0
Hearts,Motherwell,1,1,D,0,1,A,12,11,2,5,11,12,7,5,2,3,0,0
St Johnstone,Livingston,1,0,H,0,0,D,3,9,3,4,10,11,5,7,1,2,0,0
Ross County,Rangers,0,1,A,0,0,D,3,12,2,7,13,8,5,15,4,0,0,0
St Mirren,Hearts,1,0,H,0,0,D,8,5,3,1,16,19,5,3,0,2,0,0
