HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
PSV Eindhoven,Waalwijk,2,0,H,1,0,H,18,10,8,2,9,12,7,5,3,3,0,0
Vitesse,Cambuur,1,0,H,1,0,H,31,4,14,0,7,8,8,3,1,1,0,0
Heracles,Feyenoord,1,4,A,1,3,A,19,23,8,8,6,8,9,7,1,0,0,0
Zwolle,AZ Alkmaar,2,1,H,0,0,D,13,14,7,5,9,10,4,3,0,1,0,0
For Sittard,Sparta Rotterdam,3,0,H,2,0,H,12,7,4,1,16,11,14,4,1,3,0,0
Vitesse,Sparta Rotterdam,0,1,A,0,1,A,8,3,5,1,6,8,4,0,2,2,0,0
Twente,Sparta Rotterdam,2,0,H,1,0,H,19,5,7,0,3,15,10,3,0,3,0,0
Nijmegen,Ajax,0,1,A,0,0,D,8,17,2,6,14,9,4,8,2,1,0,0
AZ Alkmaar,Heerenveen,2,1,H,1,1,D,24,12,8,4,5,6,3,2,1,2,0,0
Waalwijk,Zwolle,0,2,A,0,1,A,13,10,5,4,13,14,4,2,2,1,0,0
Cambuur,PSV Eindhoven,1,2,A,1,1,D,6,24,3,7,10,13,1,18,4,0,1,0
Willem II,Vitesse,1,0,H,1,0,H,8,12,2,2,12,11,4,2,0,4,0,0
Feyenoord,Utrecht,2,1,H,0,0,D,16,4,7,1,8,6,11,4,1,2,0,0
Groningen,Heracles,0,1,A,0,1,A,7,9,2,5,12,11,1,2,0,1,0,0
For Sittard,Go Ahead Eagles,1,0,H,1,0,H,14,5,4,1,11,10,4,2,0,0,0,0
Utrecht,Nijmegen,1,0,H,0,0,D,21,11,8,4,13,13,10,2,0,3,0,0
Ajax,Zwolle,3,0,H,1,0,H,20,10,9,1,6,15,1,1,0,0,0,0
Heracles,Twente,1,1,D,1,1,D,7,17,2,6,8,12,2,2,2,3,1,0
Sparta Rotterdam,AZ Alkmaar,1,1,D,0,0,D,13,18,5,5,8,9,2,8,0,0,0,0
Heerenveen,Cambuur,3,3,D,2,1,H,22,8,7,3,8,3,5,4,2,1,0,0
Go Ahead Eagles,Vitesse,1,2,A,1,1,D,14,12,7,5,5,12,5,3,0,3,0,0
PSV Eindhoven,Willem II,4,2,H,3,1,H,12,8,6,3,7,13,7,4,0,1,0,0
For Sittard,Feyenoord,1,3,A,0,2,A,15,21,3,9,11,13,4,5,0,0,0,0
Waalwijk,Groningen,3,1,H,3,0,H,11,12,3,4,9,13,2,4,0,1,0,0
Cambuur,Waalwijk,1,1,D,0,0,D,14,20,4,4,6,11,3,5,1,1,0,0
Twente,For Sittard,1,2,A,1,2,A,22,9,4,5,15,14,5,0,3,6,0,0
Willem II,Heracles,2,0,H,2,0,H,21,3,11,2,8,12,9,0,0,0,0,1
Zwolle,Utrecht,1,1,D,0,1,A,18,15,7,5,7,5,7,9,0,0,0,0
Groningen,Sparta Rotterdam,1,2,A,0,1,A,17,9,5,3,8,9,8,2,1,2,0,0
Nijmegen,Go Ahead Eagles,1,0,H,0,0,D,17,8,7,2,9,17,5,2,2,2,0,0
AZ Alkmaar,Ajax,2,2,D,0,1,A,12,13,4,4,15,11,0,10,3,1,0,0
Vitesse,Heerenveen,1,2,A,1,0,H,12,13,6,4,10,7,4,8,1,1,0,0
Feyenoord,PSV Eindhoven,2,2,D,0,2,A,20,16,7,5,13,14,6,5,3,2,0,0
Ajax,Heerenveen,5,0,H,3,0,H,18,5,7,1,8,5,6,5,0,0,0,0
Cambuur,Willem II,1,1,D,1,0,H,6,13,2,3,11,15,1,10,1,3,0,0
For Sittard,Vitesse,1,2,A,1,1,D,9,15,4,5,11,7,4,4,1,1,0,0
Go Ahead Eagles,Feyenoord,0,1,A,0,0,D,12,11,2,4,6,14,0,2,0,0,0,0
PSV Eindhoven,Nijmegen,3,2,H,2,0,H,13,12,6,7,5,9,3,2,0,0,0,0
Sparta Rotterdam,Zwolle,2,0,H,2,0,H,6,22,2,3,8,10,4,13,2,1,0,0
Twente,Groningen,3,0,H,1,0,H,20,9,9,4,11,10,5,3,0,1,0,0
Utrecht,AZ Alkmaar,2,2,D,1,2,A,11,9,4,4,11,10,7,6,1,1,0,0
Waalwijk,Heracles,2,0,H,1,0,H,15,9,5,1,8,10,9,4,2,0,0,0
AZ Alkmaar,Waalwijk,1,3,A,1,1,D,14,9,6,5,10,13,8,2,0,0,0,0
Feyenoord,Twente,1,2,A,0,2,A,11,9,3,4,10,13,7,0,3,2,0,0
Groningen,Cambuur,2,3,A,0,1,A,20,13,4,4,8,10,11,4,2,3,0,0
Heerenveen,Go Ahead Eagles,3,1,H,1,0,H,13,4,7,2,8,7,5,2,1,2,0,0
Heracles,Sparta Rotterdam,1,3,A,0,1,A,28,7,5,4,8,8,4,2,0,0,0,0
Nijmegen,For Sittard,0,1,A,0,1,A,30,8,7,3,10,20,11,0,1,4,0,0
Vitesse,Ajax,2,2,D,0,1,A,12,14,6,4,6,6,5,6,0,4,0,0
Willem II,Utrecht,3,0,H,1,0,H,18,8,6,3,8,8,2,5,1,1,0,0
Zwolle,PSV Eindhoven,1,2,A,1,1,D,21,21,12,11,6,2,9,4,1,0,0,0
Heerenveen,Willem II,2,0,H,1,0,H,13,10,7,5,12,13,3,10,2,3,0,0
Zwolle,Feyenoord,0,2,A,0,1,A,17,13,5,6,15,11,3,3,3,1,0,0
Twente,For Sittard,2,0,H,1,0,H,14,2,5,0,9,13,7,2,1,0,0,0
FC Emmen,VVV Venlo,3,5,A,1,0,H,15,14,5,7,10,13,7,3,2,3,0,0
Heracles,Den Haag,2,0,H,0,0,D,22,8,5,1,5,15,7,2,1,3,0,1
Sparta Rotterdam,Ajax,0,1,A,0,1,A,14,9,3,4,13,13,2,1,2,3,0,1
Groningen,PSV Eindhoven,1,3,A,0,1,A,14,16,2,6,12,10,3,1,4,2,0,0
Waalwijk,Vitesse,0,1,A,0,1,A,7,17,3,6,11,17,0,6,1,1,0,0
VVV Venlo,Utrecht,1,1,D,1,0,H,9,26,3,8,15,7,5,12,2,1,0,0
AZ Alkmaar,Zwolle,1,1,D,0,1,A,13,14,3,4,7,22,6,2,0,5,1,1
Vitesse,Sparta Rotterdam,2,0,H,1,0,H,26,2,9,1,4,15,6,7,2,4,0,1
PSV Eindhoven,FC Emmen,2,1,H,1,0,H,21,7,5,2,8,12,7,5,0,3,0,0
For Sittard,Heerenveen,1,3,A,0,3,A,25,10,7,5,9,11,14,2,4,0,0,0
Den Haag,Groningen,0,1,A,0,1,A,6,13,0,6,12,11,3,8,1,1,0,0
Feyenoord,Twente,1,1,D,1,1,D,18,10,5,3,7,20,8,4,2,2,0,0
Willem II,Heracles,4,0,H,0,0,D,19,7,5,2,10,8,8,5,1,0,0,0
Ajax,Waalwijk,3,0,H,2,0,H,23,6,10,3,8,6,4,3,1,0,0,1
Twente,Groningen,3,1,H,2,0,H,7,11,7,5,11,4,1,3,0,1,0,0
Zwolle,Sparta Rotterdam,4,0,H,1,0,H,20,9,8,2,12,10,9,5,1,1,0,1
For Sittard,AZ Alkmaar,3,3,D,1,1,D,13,12,5,4,9,13,5,8,2,1,0,0
Heerenveen,VVV Venlo,1,0,H,1,0,H,16,13,8,2,12,10,8,5,1,1,0,2
Ajax,Vitesse,2,1,H,1,0,H,18,24,4,5,13,15,7,4,3,4,1,0
Feyenoord,Den Haag,4,2,H,1,1,D,24,11,12,5,10,11,10,4,2,1,0,0
Utrecht,Waalwijk,3,1,H,1,0,H,12,12,7,4,7,14,6,1,0,0,0,0
FC Emmen,Willem II,1,1,D,1,1,D,10,14,2,2,14,7,2,8,1,1,1,0
Heracles,PSV Eindhoven,1,1,D,1,0,H,9,9,2,2,16,11,4,2,4,2,0,0
Utrecht,Heerenveen,1,1,D,1,1,D,38,10,6,3,7,14,16,2,1,2,0,1
Vitesse,Heracles,3,0,H,2,0,H,15,3,7,0,9,9,7,4,2,1,0,0
VVV Venlo,Den Haag,1,2,A,1,1,D,10,15,3,5,12,7,4,1,2,1,0,0
Twente,FC Emmen,1,1,D,0,0,D,17,7,7,2,10,10,2,1,1,1,0,0
Groningen,Ajax,1,0,H,0,0,D,11,19,3,3,10,9,1,11,0,1,0,0
Sparta Rotterdam,AZ Alkmaar,4,4,D,0,4,A,17,15,7,6,17,14,5,6,1,4,0,1
Willem II,Feyenoord,1,4,A,1,1,D,6,16,3,8,15,20,1,4,1,1,0,0
PSV Eindhoven,For Sittard,2,0,H,1,0,H,9,16,5,5,12,10,6,3,0,1,0,0
Heracles,Waalwijk,0,1,A,0,1,A,24,5,6,1,20,15,6,2,1,1,0,0
AZ Alkmaar,VVV Venlo,2,2,D,2,0,H,20,11,7,4,11,20,6,2,1,3,1,0
Willem II,Twente,0,3,A,0,1,A,18,16,9,8,10,7,12,3,3,1,0,0
Feyenoord,Sparta Rotterdam,1,1,D,1,0,H,11,11,1,5,10,18,8,4,3,1,0,0
Ajax,Heerenveen,5,1,H,3,0,H,16,9,5,5,10,14,5,9,1,2,0,0
Den Haag,Vitesse,0,2,A,0,1,A,11,20,4,8,15,7,3,3,2,3,0,1
Groningen,Utrecht,0,0,D,0,0,D,16,14,1,6,15,6,4,4,5,0,0,0
Zwolle,PSV Eindhoven,0,3,A,0,3,A,12,12,3,5,11,17,4,3,2,2,0,0
FC Emmen,For Sittard,2,2,D,0,2,A,17,15,8,5,8,15,5,3,2,1,0,0
Waalwijk,Zwolle,1,1,D,0,0,D,11,21,3,6,12,13,9,5,2,2,0,0
VVV Venlo,Ajax,0,13,A,0,4,A,3,45,0,23,12,9,3,12,1,0,1,0
Utrecht,Twente,2,1,H,1,1,D,12,9,5,3,7,13,7,4,1,4,0,0
Zwolle,Willem II,0,0,D,0,0,D,20,12,4,3,12,10,9,3,3,1,1,0
Heerenveen,FC Emmen,4,0,H,2,0,H,14,9,5,2,6,7,5,8,2,3,0,2
For Sittard,Groningen,1,3,A,0,2,A,5,17,2,10,12,8,1,6,1,1,0,0
Sparta Rotterdam,Heracles,1,1,D,0,0,D,10,19,5,2,13,12,4,9,2,3,1,0
Vitesse,PSV Eindhoven,2,1,H,1,0,H,7,12,5,4,13,13,4,5,3,0,0,0
Waalwijk,Feyenoord,2,2,D,0,0,D,8,18,6,8,19,8,2,3,2,2,0,0
Den Haag,AZ Alkmaar,2,2,D,0,1,A,9,23,3,7,8,6,3,8,2,1,0,0
Twente,Zwolle,5,1,H,3,0,H,8,10,5,5,14,11,5,4,1,0,0,0
Ajax,For Sittard,5,2,H,2,1,H,30,11,9,7,12,11,7,0,0,1,0,0
Groningen,VVV Venlo,2,1,H,1,0,H,14,8,6,2,8,13,5,5,1,0,0,0
Willem II,Vitesse,1,3,A,1,0,H,12,17,7,4,9,15,6,5,3,2,0,0
Heracles,Utrecht,4,1,H,2,0,H,15,10,7,5,12,8,4,6,2,1,0,0
FC Emmen,Feyenoord,2,3,A,2,2,D,9,24,3,7,12,13,6,9,4,2,1,0
Sparta Rotterdam,Heerenveen,1,4,A,0,3,A,15,12,6,6,8,8,4,3,1,0,0,0
PSV Eindhoven,Den Haag,4,0,H,1,0,H,22,5,9,3,11,11,4,2,1,1,0,0
AZ Alkmaar,Waalwijk,3,0,H,1,0,H,19,3,11,1,8,13,6,1,1,2,0,0
For Sittard,Zwolle,2,2,D,2,1,H,10,12,6,1,8,9,2,5,2,0,0,0
Den Haag,Twente,2,4,A,0,1,A,10,23,4,9,11,8,3,10,0,1,0,0
VVV Venlo,Heracles,3,2,H,0,1,A,9,7,4,2,22,7,1,6,2,0,0,1
Waalwijk,Sparta Rotterdam,0,2,A,0,0,D,7,20,4,7,9,10,6,8,0,2,0,0
Utrecht,Ajax,0,3,A,0,0,D,5,19,2,6,14,13,0,8,0,1,0,0
Feyenoord,Groningen,2,0,H,0,0,D,9,8,6,1,10,10,6,3,1,3,0,1
Vitesse,FC Emmen,3,1,H,3,0,H,9,15,6,5,8,8,3,3,0,5,1,0
Heerenveen,AZ Alkmaar,0,3,A,0,2,A,9,15,1,6,8,9,3,10,1,0,0,0
PSV Eindhoven,Willem II,3,0,H,2,0,H,16,6,8,2,13,10,6,4,1,0,0,1
Willem II,VVV Venlo,2,1,H,2,1,H,8,13,5,2,14,17,3,5,2,1,0,0
Groningen,Vitesse,1,1,D,1,1,D,7,9,3,1,16,10,5,1,2,1,0,0
Zwolle,Utrecht,1,1,D,1,0,H,10,2,4,2,17,6,3,3,3,3,0,0
Ajax,Heracles,5,0,H,3,0,H,18,8,13,2,12,13,14,5,0,3,0,0
For Sittard,Feyenoord,1,3,A,1,2,A,14,16,7,8,15,8,5,5,2,0,0,1
Sparta Rotterdam,Den Haag,6,0,H,1,0,H,22,2,13,1,7,10,7,0,1,2,0,0
Twente,PSV Eindhoven,1,1,D,0,1,A,11,16,4,5,16,8,2,9,1,2,0,0
Waalwijk,Heerenveen,1,1,D,0,1,A,22,12,10,5,6,8,16,5,1,5,0,1
AZ Alkmaar,FC Emmen,1,0,H,1,0,H,24,5,8,3,8,8,15,3,2,1,0,1
Twente,Waalwijk,0,2,A,0,2,A,14,10,6,7,17,11,4,8,4,0,0,0
FC Emmen,Ajax,0,5,A,0,3,A,3,27,1,12,12,10,0,12,0,1,0,0
Den Haag,Heerenveen,1,1,D,1,1,D,5,22,2,4,6,14,4,10,0,1,0,0
VVV Venlo,Zwolle,2,2,D,1,1,D,11,13,2,6,10,13,4,4,0,1,0,1
Vitesse,For Sittard,2,0,H,0,0,D,20,11,4,2,8,18,7,1,0,3,0,0
Feyenoord,Utrecht,1,1,D,0,0,D,9,16,2,7,7,13,4,8,1,1,0,0
Groningen,Willem II,1,0,H,0,0,D,18,4,3,1,12,12,6,4,0,1,0,0
Heracles,AZ Alkmaar,1,2,A,0,2,A,3,13,1,7,12,16,1,3,2,1,0,0
PSV Eindhoven,Sparta Rotterdam,1,0,H,0,0,D,11,4,5,0,9,10,7,1,1,3,0,0
Sparta Rotterdam,FC Emmen,2,1,H,1,0,H,7,12,2,3,14,14,1,5,1,3,0,0
Waalwijk,VVV Venlo,3,2,H,1,1,D,25,10,10,6,14,11,6,0,3,4,0,1
For Sittard,Willem II,3,2,H,3,0,H,7,11,4,3,14,14,2,8,1,5,0,1
Ajax,Twente,1,2,A,0,1,A,19,13,5,5,6,11,9,6,1,0,0,0
Zwolle,Vitesse,2,1,H,0,1,A,16,12,5,4,14,14,4,2,2,2,0,1
Feyenoord,Heracles,0,0,D,0,0,D,20,4,7,3,12,10,8,2,0,5,0,1
AZ Alkmaar,Groningen,1,2,A,1,0,H,5,16,2,3,10,16,7,10,7,1,2,1
Utrecht,Den Haag,1,1,D,0,0,D,20,9,6,2,16,9,6,3,3,4,1,0
Heerenveen,PSV Eindhoven,2,2,D,0,1,A,12,12,7,4,1,4,6,10,0,2,0,0
Heracles,For Sittard,1,2,A,0,1,A,14,5,4,1,11,15,7,2,1,4,0,0
Groningen,Waalwijk,2,0,H,0,0,D,8,11,4,3,7,17,2,6,2,2,0,0
FC Emmen,Den Haag,1,1,D,0,1,A,27,7,7,2,10,5,7,2,1,1,0,0
Ajax,Zwolle,4,0,H,3,0,H,22,6,13,3,15,8,14,1,0,0,0,0
Vitesse,Heerenveen,1,1,D,1,0,H,16,14,7,6,21,22,6,1,2,2,0,0
VVV Venlo,Feyenoord,0,3,A,0,0,D,8,21,3,8,12,14,5,6,0,0,0,0
Willem II,Sparta Rotterdam,1,3,A,0,2,A,8,18,3,9,7,14,6,5,3,1,0,0
PSV Eindhoven,Utrecht,2,1,H,2,0,H,6,15,3,8,10,15,3,9,1,1,0,0
Twente,AZ Alkmaar,1,3,A,0,2,A,13,13,5,7,13,8,6,4,2,0,1,0
Zwolle,FC Emmen,0,0,D,0,0,D,16,5,5,3,5,12,7,8,0,0,0,0
Sparta Rotterdam,Groningen,2,3,A,1,1,D,15,12,4,6,7,8,8,6,1,0,0,0
VVV Venlo,Twente,1,2,A,0,1,A,6,18,1,9,12,15,3,8,2,2,0,0
Waalwijk,PSV Eindhoven,1,4,A,0,2,A,15,17,4,10,12,8,7,4,1,2,0,0
Utrecht,For Sittard,1,1,D,0,0,D,21,14,5,7,7,9,12,2,1,2,0,0
Vitesse,Feyenoord,1,0,H,1,0,H,12,24,4,4,22,14,4,8,4,1,0,0
Den Haag,Ajax,2,4,A,0,4,A,5,30,3,12,6,3,2,11,0,0,0,0
Heerenveen,Heracles,1,2,A,0,1,A,16,8,2,2,10,12,6,3,1,2,1,0
AZ Alkmaar,Willem II,5,3,H,2,2,D,19,11,8,5,9,10,3,3,0,1,0,0
For Sittard,Waalwijk,2,1,H,1,1,D,18,10,7,4,10,11,8,5,3,1,0,0
FC Emmen,Utrecht,2,3,A,2,1,H,15,16,4,6,10,12,4,3,0,0,0,0
PSV Eindhoven,VVV Venlo,4,1,H,1,1,D,29,4,9,1,6,9,10,3,0,0,0,0
Twente,Sparta Rotterdam,0,2,A,0,1,A,10,12,1,6,8,13,5,3,1,0,0,0
AZ Alkmaar,Vitesse,3,1,H,2,0,H,11,16,4,5,11,11,4,3,0,0,0,0
Willem II,Ajax,1,1,D,0,1,A,10,32,5,8,6,7,0,12,0,1,0,0
Den Haag,Zwolle,0,2,A,0,0,D,8,20,1,6,10,9,4,4,1,1,0,0
Groningen,Heracles,0,1,A,0,0,D,13,8,5,2,15,10,5,1,1,0,0,0
Feyenoord,Heerenveen,3,0,H,0,0,D,28,11,9,4,9,9,6,1,0,1,0,0
Utrecht,AZ Alkmaar,2,2,D,1,0,H,14,12,6,6,13,4,8,4,3,0,0,0
Waalwijk,Den Haag,0,1,A,0,1,A,17,11,5,5,19,14,2,5,1,2,0,0
FC Emmen,Twente,1,4,A,0,3,A,8,10,1,6,13,12,2,2,0,1,0,0
Heracles,Vitesse,0,2,A,0,1,A,12,12,5,3,7,13,3,7,3,1,0,0
Zwolle,AZ Alkmaar,1,1,D,1,0,H,5,15,2,4,8,10,3,11,1,0,0,0
Utrecht,Groningen,2,2,D,1,2,A,19,7,6,2,11,6,9,2,2,1,0,0
Sparta Rotterdam,Feyenoord,0,2,A,0,1,A,11,13,1,3,10,10,6,4,2,0,0,0
Heerenveen,For Sittard,1,3,A,0,3,A,10,9,2,4,16,12,5,4,0,0,0,0
VVV Venlo,Willem II,2,1,H,0,1,A,12,17,4,6,18,10,5,1,1,2,0,0
Ajax,PSV Eindhoven,2,2,D,1,2,A,11,7,4,7,8,8,6,6,1,1,0,0
Vitesse,Utrecht,1,0,H,1,0,H,16,8,4,5,12,21,8,7,1,1,0,0
Heracles,FC Emmen,4,0,H,2,0,H,20,8,11,1,8,13,12,4,0,2,0,0
PSV Eindhoven,AZ Alkmaar,1,3,A,0,2,A,14,6,3,4,12,12,7,3,3,3,0,0
Den Haag,VVV Venlo,1,4,A,0,1,A,14,15,4,8,12,12,6,1,3,3,0,0
For Sittard,Sparta Rotterdam,0,1,A,0,0,D,9,19,4,5,14,12,4,5,3,0,0,0
Feyenoord,Zwolle,1,0,H,0,0,D,21,8,4,2,6,5,10,5,0,0,0,0
Heerenveen,Waalwijk,1,1,D,1,0,H,10,15,6,4,8,6,3,9,1,1,0,0
Twente,Ajax,1,3,A,0,1,A,12,21,5,12,8,11,5,6,1,0,0,0
Willem II,Groningen,2,3,A,0,0,D,16,11,6,4,5,10,5,5,0,1,0,0
FC Emmen,Vitesse,1,4,A,0,2,A,6,15,4,10,14,11,0,1,3,3,0,0
Sparta Rotterdam,PSV Eindhoven,3,5,A,1,1,D,12,11,5,7,12,7,5,3,1,0,0,0
Utrecht,Heracles,2,0,H,1,0,H,16,3,8,0,13,12,8,1,2,1,0,0
Zwolle,For Sittard,0,2,A,0,0,D,8,13,2,7,12,13,5,7,0,0,0,0
AZ Alkmaar,Den Haag,2,1,H,0,0,D,19,3,5,2,5,6,17,0,0,0,0,0
Waalwijk,Willem II,1,1,D,1,0,H,17,13,7,6,12,21,2,1,1,2,0,0
Groningen,Twente,2,2,D,0,2,A,17,10,6,5,8,9,6,6,1,2,0,0
VVV Venlo,Heerenveen,1,1,D,0,0,D,7,20,2,7,9,8,1,8,2,1,0,0
Ajax,Feyenoord,1,0,H,1,0,H,12,9,2,4,17,13,6,3,0,0,0,0
Willem II,Zwolle,1,3,A,1,0,H,9,21,4,6,11,12,5,4,1,1,1,0
Den Haag,FC Emmen,0,0,D,0,0,D,13,13,4,4,4,6,7,4,2,0,0,0
Vitesse,Groningen,1,0,H,1,0,H,15,4,4,1,17,19,6,3,2,2,0,0
PSV Eindhoven,Waalwijk,2,0,H,1,0,H,12,7,5,3,13,4,3,4,1,1,0,0
Heracles,Heerenveen,1,0,H,0,0,D,9,6,3,2,9,11,6,4,1,1,0,0
For Sittard,Ajax,1,2,A,0,1,A,8,19,5,8,10,17,4,10,1,2,1,0
Twente,VVV Venlo,0,1,A,0,0,D,21,7,5,6,15,14,8,1,2,1,0,0
Utrecht,Sparta Rotterdam,1,0,H,0,0,D,11,11,2,1,10,8,6,5,1,1,0,0
Feyenoord,AZ Alkmaar,2,3,A,1,1,D,13,13,6,8,17,8,4,4,1,0,0,0
Zwolle,Heracles,2,2,D,0,2,A,10,7,4,4,13,3,6,2,1,2,0,0
FC Emmen,PSV Eindhoven,0,2,A,0,0,D,5,20,2,9,9,5,4,11,0,0,0,0
Groningen,Den Haag,3,0,H,2,0,H,14,7,6,1,13,14,4,5,0,2,0,0
AZ Alkmaar,Utrecht,0,1,A,0,0,D,11,12,3,5,12,14,5,2,1,2,0,0
VVV Venlo,Vitesse,4,1,H,3,0,H,11,24,6,5,15,14,5,4,1,1,0,0
Waalwijk,For Sittard,1,2,A,0,0,D,14,15,7,9,13,8,8,5,1,1,0,0
Heerenveen,Feyenoord,3,0,H,2,0,H,15,15,6,1,11,5,6,9,1,1,0,0
Ajax,Willem II,3,1,H,0,0,D,27,7,9,4,14,6,7,1,2,0,0,0
Sparta Rotterdam,Twente,0,0,D,0,0,D,12,6,5,2,4,7,1,5,1,0,0,0
Heracles,Groningen,1,0,H,1,0,H,8,13,3,3,14,15,5,4,0,1,0,0
Utrecht,Zwolle,3,3,D,1,2,A,19,10,8,4,13,13,16,3,2,1,0,1
For Sittard,VVV Venlo,3,2,H,1,0,H,9,12,7,3,16,10,2,4,2,3,0,0
Vitesse,Waalwijk,1,1,D,0,0,D,11,11,6,5,11,11,11,5,1,2,0,0
Twente,Heerenveen,0,0,D,0,0,D,19,4,4,1,10,7,8,5,2,1,0,0
Feyenoord,PSV Eindhoven,3,1,H,3,0,H,6,17,5,6,12,10,0,13,1,2,0,0
Willem II,FC Emmen,2,0,H,1,0,H,12,18,4,2,14,12,1,5,0,1,0,0
AZ Alkmaar,Ajax,0,3,A,0,1,A,8,13,3,7,7,13,2,3,0,0,0,0
Den Haag,Sparta Rotterdam,1,1,D,1,0,H,8,12,5,4,11,17,4,3,4,1,0,0
For Sittard,Heracles,0,1,A,0,1,A,15,10,3,5,9,12,7,6,2,2,0,0
FC Emmen,AZ Alkmaar,0,1,A,0,0,D,6,16,1,5,10,8,2,8,0,1,0,0
Zwolle,Waalwijk,1,1,D,0,1,A,19,7,8,3,7,11,6,1,0,0,0,0
Heerenveen,Vitesse,1,0,H,0,0,D,11,11,3,3,9,8,3,4,0,1,0,0
PSV Eindhoven,Twente,3,0,H,2,0,H,25,5,8,2,6,7,7,4,0,0,0,1
Waalwijk,FC Emmen,1,0,H,0,0,D,19,5,6,2,9,8,8,2,0,0,0,0
Groningen,Zwolle,1,0,H,1,0,H,14,12,7,4,11,15,6,3,1,1,0,1
Sparta Rotterdam,For Sittard,1,2,A,1,1,D,16,8,6,3,9,13,3,4,2,2,0,0
Den Haag,PSV Eindhoven,2,2,D,1,0,H,5,35,2,15,5,11,1,17,0,1,0,0
Heracles,Ajax,0,2,A,0,1,A,14,7,2,3,11,13,5,2,1,1,0,0
AZ Alkmaar,Heerenveen,3,1,H,1,0,H,15,5,9,4,10,8,8,2,1,2,0,0
Feyenoord,Willem II,5,0,H,1,0,H,23,6,12,3,12,8,9,4,1,1,0,0
Utrecht,VVV Venlo,3,1,H,0,0,D,24,11,11,3,16,7,6,3,0,0,0,0
Vitesse,Twente,0,2,A,0,1,A,10,6,1,3,10,11,4,2,1,1,0,0
Willem II,Utrecht,0,6,A,0,3,A,7,20,1,8,6,8,3,1,1,0,0,0
FC Emmen,Zwolle,3,2,H,2,1,H,14,10,5,2,18,8,7,3,2,1,0,0
VVV Venlo,AZ Alkmaar,1,4,A,1,1,D,5,20,1,10,13,9,2,12,0,1,1,0
For Sittard,Den Haag,2,0,H,1,0,H,13,4,5,1,6,6,5,3,0,1,0,0
Twente,Feyenoord,2,2,D,2,1,H,9,10,6,2,9,9,4,3,1,2,0,0
Heerenveen,Groningen,1,1,D,1,0,H,8,16,2,2,12,7,6,4,0,0,0,0
Waalwijk,Heracles,3,0,H,2,0,H,8,7,5,0,7,8,5,3,1,2,0,0
PSV Eindhoven,Vitesse,3,1,H,0,1,A,22,10,15,3,19,8,1,1,2,0,0,0
Ajax,Sparta Rotterdam,4,2,H,3,0,H,16,12,7,4,4,9,3,3,0,1,0,0
Willem II,Den Haag,1,1,D,0,0,D,13,8,3,3,14,7,9,1,4,0,1,1
Groningen,Feyenoord,0,0,D,0,0,D,8,19,3,4,13,9,3,7,0,0,0,0
Zwolle,Heerenveen,4,1,H,0,1,A,21,10,10,4,9,18,4,4,1,2,0,0
Utrecht,FC Emmen,0,1,A,0,1,A,12,13,5,4,16,14,8,4,5,4,0,0
Den Haag,Waalwijk,0,0,D,0,0,D,10,4,2,0,11,13,6,3,2,1,0,0
Vitesse,VVV Venlo,4,1,H,1,1,D,23,5,8,2,12,14,3,2,0,0,0,0
Heracles,Twente,2,2,D,1,1,D,9,7,6,3,9,13,3,1,0,0,0,0
Sparta Rotterdam,Willem II,0,2,A,0,0,D,13,13,2,4,12,11,3,1,1,0,1,0
Groningen,For Sittard,1,0,H,0,0,D,4,5,1,1,12,12,4,6,3,0,0,0
PSV Eindhoven,Ajax,1,1,D,1,0,H,9,17,5,3,18,10,5,2,5,1,0,0
AZ Alkmaar,Feyenoord,4,2,H,2,2,D,9,9,7,5,16,10,3,5,1,4,0,0
FC Emmen,Sparta Rotterdam,1,1,D,0,1,A,15,14,5,5,7,15,7,2,2,1,0,0
Feyenoord,VVV Venlo,6,0,H,3,0,H,21,5,10,0,9,3,11,1,0,0,0,0
Twente,Willem II,1,1,D,0,0,D,12,9,5,2,6,3,3,1,2,0,0,0
Heerenveen,Den Haag,3,0,H,1,0,H,18,12,7,3,12,7,5,2,2,1,0,0
Waalwijk,Utrecht,1,2,A,0,1,A,13,17,6,5,10,10,4,11,2,1,0,0
Ajax,Groningen,3,1,H,1,0,H,21,9,8,4,10,8,5,3,2,1,0,0
For Sittard,PSV Eindhoven,1,3,A,0,2,A,11,12,4,6,12,10,9,1,0,2,0,0
Heracles,Zwolle,2,1,H,0,0,D,18,8,8,3,5,7,6,6,0,0,0,0
Vitesse,AZ Alkmaar,2,1,H,1,0,H,10,13,4,4,14,14,4,6,3,1,1,0
VVV Venlo,Sparta Rotterdam,0,1,A,0,0,D,8,12,3,5,13,16,3,9,0,1,0,0
Willem II,Heerenveen,3,1,H,1,0,H,17,14,8,4,5,3,5,6,0,1,0,0
Den Haag,Heracles,1,2,A,0,0,D,9,10,2,4,17,11,5,4,6,1,0,0
AZ Alkmaar,Twente,4,1,H,3,1,H,11,11,4,4,8,11,2,3,1,2,0,0
Groningen,FC Emmen,1,1,D,0,1,A,8,15,3,4,10,11,3,4,1,1,0,0
Sparta Rotterdam,Waalwijk,2,0,H,0,0,D,16,4,3,0,12,8,5,1,0,0,0,0
VVV Venlo,For Sittard,1,3,A,0,1,A,9,10,3,5,13,12,0,0,3,1,0,0
